area,promotion_bureau,commune,type,april,may,june,july,august,september,october,november,december,january,february,march,sum,previous_year,comparison_with_previous_year
道央,胆振,洞爺湖町,内道外客,98.9,135.6,163.3,241,299.3,190.2,201.7,105.2,152.1,119.2,116.8,99.6,1922.9,1684.7,114.139016,
道央,胆振,洞爺湖町,内道内客,54.4,87.9,96.6,149,134.2,107.3,124,89.3,59.4,61.8,54.6,69.5,1088,1108.5,98.150654,
道央,胆振,洞爺湖町,内日帰客,113.4,173.6,208.4,327.2,368.3,237.2,257.8,145,158.9,125.4,121.2,126.8,2363.2,2211.1,106.878929,
道央,胆振,洞爺湖町,内宿泊客,39.9,49.9,51.5,62.8,65.2,60.3,67.9,49.5,52.6,55.6,50.2,42.3,647.7,582.1,111.269541,
道央,胆振,洞爺湖町,宿泊客延数,41.9,52.2,54.7,66.3,72,64.1,70.80000000000,51.10000000000,55.80000000000,59.40000000000,54.20000000000,43.80000000000,686.3,628.7,109.161762,
道央,胆振,安平町,入込総数,22.6,34.4,32.7,64,44.1,37.1,45.2,15.6,8.9,22.8,21.2,12.6,361.2,333.4,108.338332,
道央,胆振,安平町,内道外客,2,5.5,8.9,11.9,8.1,7.6,2.8,4,1,0.7,2,1.8,56.3,53.1,106.026365,
道央,胆振,安平町,内道内客,20.6,28.9,23.8,52.1,36,29.5,42.4,11.6,7.9,22.1,19.2,10.8,304.9,280.3,108.776311,
道央,胆振,安平町,内日帰客,22.4,33.2,31.8,61,39.3,34.6,44.4,15.4,8.7,22.7,21,12.4,346.9,321.7,107.833385,
道央,胆振,安平町,内宿泊客,0.2,1.2,0.9,3,4.8,2.5,0.8,0.2,0.2,0.1,0.2,0.2,14.3,11.7,122.222222,
道央,胆振,安平町,宿泊客延数,0.3,1.2,1,3.1,4.9,2.7,0.90000000000,0.30000000000,0.20000000000,0.20000000000,0.30000000000,0.30000000000,15.4,12.7,121.259843,
道央,胆振,むかわ町,入込総数,8.4,16.9,9.8,18.7,22.8,15,11.3,12.8,6.4,5.2,4.8,6.5,138.6,146.6,94.542974,
道央,胆振,むかわ町,内道外客,0.4,0.6,0.4,0.5,0.7,0.5,0.5,0.4,0.3,0.3,0.3,0.3,5.2,6.1,85.245902,
道央,胆振,むかわ町,内道内客,8,16.3,9.4,18.2,22.1,14.5,10.8,12.4,6.1,4.9,4.5,6.2,133.4,140.5,94.946619,
道央,胆振,むかわ町,内日帰客,7.6,15.3,8.8,16,17.4,13.1,10.3,12.2,5.8,4.6,4.3,5.8,121.2,129.3,93.735499,
道央,胆振,むかわ町,内宿泊客,0.8,1.6,1,2.7,5.4,1.9,1,0.6,0.6,0.6,0.5,0.7,17.4,17.3,100.578035,
道央,胆振,むかわ町,宿泊客延数,0.8,1.6,1,2.7,5.4,1.9,1.00000000000,0.60000000000,0.60000000000,0.60000000000,0.50000000000,0.70000000000,17.4,17.3,100.578035,
道央,日高,日高町,入込総数,24.1,47.4,30.5,44.5,57.7,41.5,40.30000000000,23.00000000000,18.00000000000,30.70000000000,26.80000000000,17.00000000000,401.5,436.3,92.023837,
道央,日高,日高町,内道外客,1.8,3.8,2.6,4.5,6.3,4.1,2.90000000000,1.80000000000,1.40000000000,3.30000000000,2.80000000000,1.70000000000,37,32.6,113.496933,
道央,日高,日高町,内道内客,22.3,43.6,27.9,40,51.4,37.4,37.40000000000,21.20000000000,16.60000000000,27.40000000000,24.00000000000,15.30000000000,364.5,403.7,90.289819,
道央,日高,日高町,内日帰客,20.9,42.7,27.9,38.5,52.6,38.3,38.00000000000,21.40000000000,16.90000000000,28.20000000000,24.80000000000,15.80000000000,366,398.1,91.936699,
道央,日高,日高町,内宿泊客,3.2,4.7,2.6,6,5.1,3.2,2.30000000000,1.60000000000,1.10000000000,2.50000000000,2.00000000000,1.20000000000,35.5,38.2,92.931937,
道央,日高,日高町,宿泊客延数,5.7,6.7,4,8.1,10.3,5,3.30000000000,2.00000000000,1.50000000000,3.50000000000,3.70000000000,3.60000000000,57.4,60.8,94.407895,
道央,日高,平取町,入込総数,11.8,22.7,20.9,21.5,28.6,38.8,16.30000000000,11.20000000000,8.70000000000,8.80000000000,8.80000000000,11.00000000000,209.1,197,106.142132,
道央,日高,平取町,内道外客,1.1,2,1.9,1.9,2.6,3.5,1.90000000000,1.30000000000,1.00000000000,1.00000000000,1.00000000000,1.30000000000,20.5,19.3,106.217617,
道央,日高,平取町,内道内客,10.7,20.7,19,19.6,26,35.3,14.40000000000,9.90000000000,7.70000000000,7.80000000000,7.80000000000,9.70000000000,188.6,177.7,106.133934,
道央,日高,平取町,内日帰客,11.3,22.1,20,20.3,27.5,38.1,15.70000000000,10.90000000000,8.30000000000,8.30000000000,8.50000000000,10.80000000000,201.8,190.1,106.154655,
道央,日高,平取町,内宿泊客,0.5,0.6,0.9,1.2,1.1,0.7,0.60000000000,0.30000000000,0.40000000000,0.50000000000,0.30000000000,0.20000000000,7.3,6.9,105.797101,
道央,日高,平取町,宿泊客延数,0.5,0.6,0.9,1.2,1.1,0.7,0.60000000000,0.30000000000,0.40000000000,0.50000000000,0.30000000000,0.20000000000,7.3,6.9,105.797101,
道央,日高,新冠町,入込総数,21.7,57.6,30,46.8,56,43.6,24.90000000000,18.50000000000,13.00000000000,12.50000000000,11.40000000000,16.60000000000,352.6,335.7,105.034257,
道央,日高,新冠町,内道外客,2.5,7,3.9,5.7,7.5,5.7,2.80000000000,2.00000000000,1.40000000000,1.30000000000,1.20000000000,1.70000000000,42.7,41,104.146341,
道央,日高,新冠町,内道内客,19.2,50.6,26.1,41.1,48.5,37.9,22.10000000000,16.50000000000,11.60000000000,11.20000000000,10.20000000000,14.90000000000,309.9,294.7,105.157788,
道央,日高,新冠町,内日帰客,20.8,55.3,28.5,44.4,52.9,41.5,23.40000000000,17.30000000000,12.20000000000,11.30000000000,10.50000000000,15.50000000000,333.6,315.1,105.871152,
道央,日高,新冠町,内宿泊客,0.9,2.3,1.5,2.4,3.1,2.1,1.50000000000,1.20000000000,0.80000000000,1.20000000000,0.90000000000,1.10000000000,19,20.6,92.23301,
道央,日高,新冠町,宿泊客延数,1,2.7,1.7,2.9,3.8,2.6,1.80000000000,1.40000000000,0.90000000000,1.50000000000,1.20000000000,1.30000000000,22.8,25.8,88.372093,
道央,日高,浦河町,入込総数,7.9,17.2,9.9,13.5,21.5,12.7,6.80000000000,4.00000000000,4.60000000000,3.80000000000,3.30000000000,3.80000000000,109,109,100,
道央,日高,浦河町,内道外客,2.7,4.8,3,4.2,5.4,4,1.50000000000,1.00000000000,1.10000000000,0.90000000000,0.70000000000,0.90000000000,30.2,30,100.666667,
道央,日高,浦河町,内道内客,5.2,12.4,6.9,9.3,16.1,8.7,5.30000000000,3.00000000000,3.50000000000,2.90000000000,2.60000000000,2.90000000000,78.8,79,99.746835,
道央,日高,浦河町,内日帰客,4.6,11.8,5.3,6.7,13.6,6.6,2.40000000000,1.10000000000,1.90000000000,1.20000000000,0.80000000000,1.60000000000,57.6,54.6,105.494505,
道央,日高,浦河町,内宿泊客,3.3,5.4,4.6,6.8,7.9,6.1,4.40000000000,2.90000000000,2.70000000000,2.60000000000,2.50000000000,2.20000000000,51.4,54.4,94.485294,
道央,日高,浦河町,宿泊客延数,3.6,5.8,4.9,7.4,8.5,6.6,5.40000000000,3.50000000000,3.30000000000,3.20000000000,3.10000000000,3.50000000000,58.8,61.5,95.609756,
道央,日高,様似町,入込総数,5,12.1,7.5,10.8,35.3,8.8,6.50000000000,4.90000000000,3.90000000000,4.00000000000,3.80000000000,4.40000000000,107,107.9,99.165894,
道央,日高,様似町,内道外客,1.1,1.8,1.7,2.2,3.9,1.9,1.40000000000,1.10000000000,1.00000000000,1.00000000000,0.90000000000,1.10000000000,19.1,19.2,99.479167,
道央,日高,様似町,内道内客,3.9,10.3,5.8,8.6,31.4,6.9,5.10000000000,3.80000000000,2.90000000000,3.00000000000,2.90000000000,3.30000000000,87.9,88.7,99.098083,
道央,日高,様似町,内日帰客,4.3,10.6,5.8,8.9,31.9,7.3,5.40000000000,4.00000000000,3.20000000000,3.20000000000,3.10000000000,3.70000000000,91.4,91.8,99.56427,
道央,日高,様似町,内宿泊客,0.7,1.5,1.7,1.9,3.4,1.5,1.10000000000,0.90000000000,0.70000000000,0.80000000000,0.70000000000,0.70000000000,15.6,16.1,96.89441,
道央,日高,様似町,宿泊客延数,0.7,1.6,1.7,2.1,3.6,1.5,1.50000000000,1.30000000000,0.90000000000,0.90000000000,0.80000000000,0.80000000000,17.4,16.7,104.191617,
道央,日高,えりも町,入込総数,16.3,15.6,15.8,20,40.3,17.3,14.30000000000,6.10000000000,3.60000000000,3.70000000000,2.80000000000,3.60000000000,159.4,157.8,101.013942,
道央,日高,えりも町,内道外客,7.4,6.9,7.2,9.2,18.6,8,6.60000000000,2.80000000000,1.40000000000,1.60000000000,1.20000000000,1.60000000000,72.5,73.8,98.238482,
道央,日高,えりも町,内道内客,8.9,8.7,8.6,10.8,21.7,9.3,7.70000000000,3.30000000000,2.20000000000,2.10000000000,1.60000000000,2.00000000000,86.9,84,103.452381,
道央,日高,えりも町,内日帰客,15.9,14.1,14.4,17.8,37.8,15.3,13.50000000000,5.40000000000,2.70000000000,3.10000000000,2.20000000000,3.00000000000,145.2,142.8,101.680672,
道央,日高,えりも町,内宿泊客,0.4,1.5,1.4,2.2,2.5,2,0.80000000000,0.70000000000,0.90000000000,0.60000000000,0.60000000000,0.60000000000,14.2,15,94.666667,
道央,日高,えりも町,宿泊客延数,0.5,1.6,1.5,2.4,2.6,2.1,1.40000000000,1.30000000000,1.10000000000,0.80000000000,1.00000000000,0.80000000000,17.1,16.7,102.39521,
道央,日高,新ひだか町,入込総数,34,124.5,19.7,35.7,45.5,27,16.90000000000,13.10000000000,11.40000000000,13.20000000000,10.60000000000,13.00000000000,364.6,302.6,120.489095,
道央,日高,新ひだか町,内道外客,2.6,22.4,2.2,4.1,5.6,5.1,3.10000000000,1.70000000000,1.40000000000,1.60000000000,1.30000000000,1.70000000000,52.8,47.8,110.460251,
道央,日高,新ひだか町,内道内客,31.4,102.1,17.5,31.6,39.9,21.9,13.80000000000,11.40000000000,10.00000000000,11.60000000000,9.30000000000,11.30000000000,311.8,254.8,122.370487,
道央,日高,新ひだか町,内日帰客,32.5,117.4,18,31.4,39.4,22.9,15.30000000000,12.80000000000,11.20000000000,12.90000000000,10.40000000000,12.70000000000,336.9,277.5,121.405405,
道央,日高,新ひだか町,内宿泊客,1.5,7.1,1.7,4.3,6.1,4.1,1.60000000000,0.30000000000,0.20000000000,0.30000000000,0.20000000000,0.30000000000,27.7,25.1,110.358566,
道央,日高,新ひだか町,宿泊客延数,2.2,10.8,2.4,5.7,7.4,5.5,3.80000000000,1.50000000000,1.20000000000,1.40000000000,1.20000000000,1.40000000000,44.5,41,108.536585,
道南,渡島,函館市,入込総数,384.1,481.1,483.9,566.7,676.9,617.9,496.1,319,281.1,176.6,216.8,246.4,4946.6,4840.2,102.198256,
道南,渡島,函館市,内道外客,242.3,295.5,305.1,360.6,441.9,399.2,321.9,214.7,194.3,115.6,150.5,173.4,3215,3140.2,102.382014,
道南,渡島,函館市,内道内客,141.8,185.6,178.8,206.1,235,218.7,174.2,104.3,86.8,61,66.3,73,1731.6,1700,101.858824,
道南,渡島,函館市,内日帰客,151.3,158.8,165.2,227.6,255.4,269.3,242.5,112.7,68.1,5.9,39.5,57.1,1753.4,1748.3,100.291712,
道南,渡島,函館市,内宿泊客,232.8,322.3,318.7,339.1,421.5,348.6,253.6,206.3,213,170.7,177.3,189.3,3193.2,3091.9,103.276303,
道南,渡島,函館市,宿泊客延数,274.7,373.9,382.4,406.9,497.4,411.3,301.1,247.2,250.2,205,218.2,218.1,3786.4,3605.1,105.028987,
道南,渡島,北斗市,入込総数,88,220.1,96.9,119.6,133.4,108.6,56,48,35.3,45.5,30.8,76.6,1058.8,971,109.042225,
道南,渡島,北斗市,内道外客,2.7,5.3,3.2,3.5,4.9,3.9,7.5,5.1,2.3,2.4,1.6,3.1,45.5,29.2,155.821918,
道南,渡島,北斗市,内道内客,85.3,214.8,93.7,116.1,128.5,104.7,48.5,42.9,33,43.1,29.2,73.5,1013.3,941.8,107.591845,
道南,渡島,北斗市,内日帰客,86,217.4,94.8,117.4,130.5,105.9,53.8,46.3,33.6,43.7,29.5,75.4,1034.3,941.1,109.903305,
道南,渡島,北斗市,内宿泊客,2,2.7,2.1,2.2,2.9,2.7,2.2,1.7,1.7,1.8,1.3,1.2,24.5,29.9,81.939799,
道南,渡島,北斗市,宿泊客延数,2.4,3.1,2.4,2.9,3.4,3.3,2.9,2.2,1.9,2.1,1.4,1.5,29.5,35.4,83.333333,
道南,渡島,松前町,入込総数,62.4,149.5,21,25.7,58.2,34.5,18.30000000000,7.60000000000,4.80000000000,9.90000000000,5.80000000000,10.20000000000,407.9,479.1,85.138802,
道南,渡島,松前町,内道外客,13,31.3,4.5,5.4,12.2,7.4,3.6,1.6,1,1.9,1.3,2.1,85.3,100.3,85.044865,
道南,渡島,松前町,内道内客,49.4,118.2,16.5,20.3,46,27.1,14.7,6,3.8,8,4.5,8.1,322.6,378.8,85.163675,
道南,渡島,松前町,内日帰客,60.6,127.2,19.8,23.7,51.3,32.6,16.9,6.7,3.8,9.4,5.5,9.4,366.9,431.1,85.107864,
道南,渡島,松前町,内宿泊客,1.8,22.3,1.2,2,6.9,1.9,1.4,0.9,1,0.5,0.3,0.8,41,48,85.416667,
道南,渡島,松前町,宿泊客延数,1.9,23.4,1.3,2.1,7.2,2,1.5,0.9,1.1,0.5,0.5,0.8,43.2,50,86.4,
道南,渡島,福島町,入込総数,5.6,10.2,5.3,7.4,17.6,6.8,4.8,3.2,2.3,2.1,2,3.2,70.5,70.3,100.284495,
道南,渡島,福島町,内道外客,0.5,0.9,0.5,0.7,1.7,0.6,0.5,0.3,0.2,0.2,0.2,0.3,6.6,6.5,101.538462,
道南,渡島,福島町,内道内客,5.1,9.3,4.8,6.7,15.9,6.2,4.3,2.9,2.1,1.9,1.8,2.9,63.9,63.8,100.15674,
道南,渡島,福島町,内日帰客,5.4,9.9,5.1,7.2,17.1,6.6,4.7,3.1,2.2,2,1.9,3.1,68.3,68,100.441176,
道南,渡島,福島町,内宿泊客,0.2,0.3,0.2,0.2,0.5,0.2,0.1,0.1,0.1,0.1,0.1,0.1,2.2,2.3,95.652174,
道南,渡島,福島町,宿泊客延数,0.2,0.3,0.2,0.2,0.5,0.2,0.1,0.1,0.1,0.1,0.1,0.1,2.2,2.3,95.652174,
道南,渡島,知内町,入込総数,15.9,27.9,11.6,14,20.8,15.8,13.1,9.2,4.5,3.5,10.2,8.6,155.1,148.6,104.374159,
道南,渡島,知内町,内道外客,7.2,12.5,3.5,4.2,9.4,6.3,0.6,0.5,0.2,0.2,1,0.9,46.5,44.1,105.442177,
道南,渡島,知内町,内道内客,8.7,15.4,8.1,9.8,11.4,9.5,12.5,8.7,4.3,3.3,9.2,7.7,108.6,104.5,103.923445,
道南,渡島,知内町,内日帰客,13.9,25.1,10.4,12.6,19.6,14.2,11.8,8.3,4.3,3.3,8.7,7.7,139.9,134.2,104.247392,
道南,渡島,知内町,内宿泊客,2,2.8,1.2,1.4,1.2,1.6,1.3,0.9,0.2,0.2,1.5,0.9,15.2,14.4,105.555556,
道南,渡島,知内町,宿泊客延数,2,2.8,1.2,1.4,1.2,1.6,1.3,0.9,0.2,0.2,1.5,0.9,15.2,14.4,105.555556,
道南,渡島,木古内町,入込総数,2.3,20.9,4.2,5.6,8.9,4.9,4.7,3,1.2,18,24,55,152.7,61.7,247.487844,
道南,渡島,木古内町,内道外客,0,4.9,0.3,0.5,0,0.3,0.4,0.9,0.1,0.5,1.1,10.3,19.3,5.4,357.407407,
道南,渡島,木古内町,内道内客,2.3,16,3.9,5.1,8.9,4.6,4.3,2.1,1.1,17.5,22.9,44.7,133.4,56.3,236.944938,
道南,渡島,木古内町,内日帰客,1.9,20.5,3.8,5.2,8.5,4.5,4.4,2.8,1.1,17.9,23.8,54.8,149.2,58,257.241379,
道南,渡島,木古内町,内宿泊客,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.2,0.1,0.1,0.2,0.2,3.5,3.7,94.594595,
道南,渡島,木古内町,宿泊客延数,0.9,1,1.1,1.3,1.3,1.4,0.3,0.2,0.2,0.1,0.2,0.2,8.2,4,205,
道南,渡島,七飯町,入込総数,123.9,175.1,139.6,194.5,239.6,211.8,220.9,145,153.2,111.3,107.1,99.7,1921.7,1954.4,98.326852,
道南,渡島,七飯町,内道外客,95.6,120.2,103.9,140.9,162.8,151.7,158.1,105.4,120.4,80.1,78.2,68.7,1386,1390.1,99.705057,
道南,渡島,七飯町,内道内客,28.3,54.9,35.7,53.6,76.8,60.1,62.8,39.6,32.8,31.2,28.9,31,535.7,564.3,94.931774,
道南,渡島,七飯町,内日帰客,120.3,166.8,132.7,183.9,225.3,200.7,209.3,139.7,147.3,106.8,102.6,96.5,1831.9,1862.6,98.351766,
道南,渡島,七飯町,内宿泊客,3.6,8.3,6.9,10.6,14.3,11.1,11.6,5.3,5.9,4.5,4.5,3.2,89.8,91.8,97.821351,
道南,渡島,七飯町,宿泊客延数,4.4,10.2,7.6,10.6,14.5,11.1,11.9,5.4,6,4.6,4.5,3.2,94,95.2,98.739496,
道南,渡島,鹿部町,入込総数,12.2,24.2,16.1,17.7,55.5,18.8,17.6,12.1,6,4.4,4.1,25.2,213.9,174.2,122.789897,
道南,渡島,鹿部町,内道外客,0.3,2.1,1.6,2.3,3.1,2.2,3.6,3.7,3.2,2.7,2.5,1.7,29,12.9,224.806202,
道南,渡島,鹿部町,内道内客,11.9,22.1,14.5,15.4,52.4,16.6,14,8.4,2.8,1.7,1.6,23.5,184.9,161.3,114.631122,
道南,渡島,鹿部町,内日帰客,11.3,21.3,14.4,15.1,52.3,16.2,13.1,7.8,2,1.1,1,22.7,178.3,154,115.779221,
道南,渡島,鹿部町,内宿泊客,0.9,2.9,1.7,2.6,3.2,2.6,4.5,4.3,4,3.3,3.1,2.5,35.6,20.2,176.237624,
道南,渡島,鹿部町,宿泊客延数,1,3.2,2.4,3.5,4.5,3.1,5,4.4,4.1,3.4,3.2,2.7,40.5,21,192.857143,
道南,渡島,森町,入込総数,49.1,197.8,52.9,85.4,84,78.6,60.1,46.1,45.5,61,85.1,76.6,922.2,861.6,107.033426,
道南,渡島,森町,内道外客,2.8,12.4,4.3,9.7,14.4,9.2,8.8,5.6,8.5,8.7,7,4.6,96,89,107.865169,
道南,渡島,森町,内道内客,46.3,185.4,48.6,75.7,69.6,69.4,51.3,40.5,37,52.3,78.1,72,826.2,772.6,106.937613,
道南,渡島,森町,内日帰客,44.5,192.7,48,77.8,75.6,72.1,54.7,42.5,41.4,56.1,80.8,72.2,858.4,797.4,107.649862,
道南,渡島,森町,内宿泊客,4.6,5.1,4.9,7.6,8.4,6.5,5.4,3.6,4.1,4.9,4.3,4.4,63.8,64.2,99.376947,
道南,渡島,森町,宿泊客延数,6.1,6.6,6.4,9.9,11.5,8.1,6.9,4.7,5.4,6.3,5.3,5.7,82.9,82.2,100.851582,
道南,渡島,八雲町,入込総数,39.5,92.6,45.9,68.2,98.2,62.8,46.3,29.5,19.1,17.6,23.8,29.6,573.1,553.2,103.597252,
道南,渡島,八雲町,内道外客,12.4,24.2,12.6,18.3,29.6,20.7,15,9.5,6.1,5.3,7,10.1,170.8,164.3,103.956178,
道南,渡島,八雲町,内道内客,27.1,68.4,33.3,49.9,68.6,42.1,31.3,20,13,12.3,16.8,19.5,402.3,388.9,103.445616,
道南,渡島,八雲町,内日帰客,38.2,89.9,43.8,65.6,93.6,59.9,44,27.8,18.1,16.5,22.8,28.5,548.7,531,103.333333,
道南,渡島,八雲町,内宿泊客,1.3,2.7,2.1,2.6,4.6,2.9,2.3,1.7,1,1.1,1,1.1,24.4,22.2,109.90991,
道南,渡島,八雲町,宿泊客延数,1.5,3.1,2.5,3.3,5.7,3.5,2.8,1.9,1.2,1.3,1.3,1.4,29.5,26.4,111.742424,
道南,渡島,長万部町,入込総数,28.5,63.7,50.3,47.1,57.7,63.7,59.6,31.5,30.9,23.8,23.9,25.9,506.6,504.3,100.456078,
道南,渡島,長万部町,内道外客,9.4,21.3,16.8,15.8,19.2,21.2,19.8,10.4,10.2,7.8,7.9,8.5,168.3,167.6,100.417661,
道南,渡島,長万部町,内道内客,19.1,42.4,33.5,31.3,38.5,42.5,39.8,21.1,20.7,16,16,17.4,338.3,336.7,100.4752,
道南,渡島,長万部町,内日帰客,27.2,62.1,48.9,45.8,54.3,62.1,58.1,30.3,30.1,22.6,22.9,24.7,489.1,486.6,100.513769,
道南,渡島,長万部町,内宿泊客,1.3,1.6,1.4,1.3,3.4,1.6,1.5,1.2,0.8,1.2,1,1.2,17.5,17.7,98.870056,
