area,promotion_bureau,commune,type,april,may,june,july,august,september,october,november,december,january,february,march,sum,previous_year,comparison_with_previous_year
十勝,十勝,士幌町,入込総数,30.7,42.4,35.2,45.5,59.4,35.6,34.70000000000,21.70000000000,12.70000000000,13.90000000000,15.10000000000,19.90000000000,366.8,402,91.2,
十勝,十勝,士幌町,内道外客,2.8,4,3.4,4.4,5.7,3.4,3.30000000000,2.10000000000,1.20000000000,1.30000000000,1.40000000000,1.90000000000,34.9,37.5,93.1,
十勝,十勝,士幌町,内道内客,27.9,38.4,31.8,41.1,53.7,32.2,31.40000000000,19.60000000000,11.50000000000,12.60000000000,13.70000000000,18.00000000000,331.9,364.5,91.1,
十勝,十勝,士幌町,内日帰客,30.2,41.5,33.9,43.6,56.7,34.2,33.30000000000,20.80000000000,12.20000000000,13.20000000000,14.50000000000,19.30000000000,353.4,389.4,90.8,
十勝,十勝,士幌町,内宿泊客,0.5,0.9,1.3,1.9,2.7,1.4,1.40000000000,0.90000000000,0.50000000000,0.70000000000,0.60000000000,0.60000000000,13.4,12.6,106.3,
十勝,十勝,士幌町,宿泊客延数,0.5,0.9,1.3,1.9,2.7,1.4,1.40000000000,0.90000000000,0.50000000000,0.70000000000,0.60000000000,0.60000000000,13.4,12.6,106.3,
十勝,十勝,上士幌町,入込総数,4.5,7.8,27.3,50.5,122.2,46.6,56.50000000000,58.10000000000,16.30000000000,16.40000000000,17.00000000000,16.20000000000,439.4,439,100.1,
十勝,十勝,上士幌町,内道外客,1.2,2.3,7.5,14.3,36,7.2,15.20000000000,10.00000000000,13.10000000000,6.90000000000,6.40000000000,3.80000000000,123.9,111.5,111.1,
十勝,十勝,上士幌町,内道内客,3.3,5.5,19.8,36.2,86.2,39.4,41.30000000000,48.10000000000,3.20000000000,9.50000000000,10.60000000000,12.40000000000,315.5,327.5,96.3,
十勝,十勝,上士幌町,内日帰客,3.9,6.9,23.5,42.9,107.9,38.9,50.60000000000,49.60000000000,5.70000000000,10.90000000000,14.20000000000,14.30000000000,369.3,379.3,97.4,
十勝,十勝,上士幌町,内宿泊客,0.6,0.9,3.8,7.6,14.3,7.7,5.90000000000,8.50000000000,10.60000000000,5.50000000000,2.80000000000,1.90000000000,70.1,59.7,117.4,
十勝,十勝,上士幌町,宿泊客延数,0.6,0.9,3.8,7.6,14.3,7.7,7.10000000000,12.40000000000,19.60000000000,5.80000000000,3.20000000000,2.00000000000,85,66.7,127.4,
十勝,十勝,鹿追町,入込総数,42.1,73.6,75.4,103.9,117.9,98.6,85.60000000000,17.60000000000,10.90000000000,21.60000000000,51.50000000000,43.60000000000,742.3,716.2,103.6,
十勝,十勝,鹿追町,内道外客,0.4,4.3,6.4,13.4,13.9,15.6,8.90000000000,0.40000000000,0.30000000000,6.30000000000,20.90000000000,15.20000000000,106,69.7,152.1,
十勝,十勝,鹿追町,内道内客,41.7,69.3,69,90.5,104,83,76.70000000000,17.20000000000,10.60000000000,15.30000000000,30.60000000000,28.40000000000,636.3,646.5,98.4,
十勝,十勝,鹿追町,内日帰客,41.5,71.8,73.1,100.3,113,94.8,82.70000000000,16.70000000000,10.30000000000,19.90000000000,48.40000000000,43.00000000000,715.5,686.9,104.2,
十勝,十勝,鹿追町,内宿泊客,0.6,1.8,2.3,3.6,4.9,3.8,2.90000000000,0.90000000000,0.60000000000,1.70000000000,3.10000000000,0.60000000000,26.8,29.3,91.5,
十勝,十勝,鹿追町,宿泊客延数,0.6,1.8,2.3,3.6,4.9,3.8,2.90000000000,0.90000000000,0.60000000000,1.70000000000,3.10000000000,0.60000000000,26.8,29.3,91.5,
十勝,十勝,新得町,入込総数,43,32.9,39,56,60,70.5,16.70000000000,12.00000000000,75.80000000000,147.40000000000,147.00000000000,107.00000000000,807.3,859.2,94,
十勝,十勝,新得町,内道外客,25.3,19.1,24.1,34.1,35.9,42.1,9.80000000000,6.60000000000,45.00000000000,89.90000000000,73.80000000000,64.50000000000,470.2,347.3,135.4,
十勝,十勝,新得町,内道内客,17.7,13.8,14.9,21.9,24.1,28.4,6.90000000000,5.40000000000,30.80000000000,57.50000000000,73.20000000000,42.50000000000,337.1,511.9,65.9,
十勝,十勝,新得町,内日帰客,41.9,28.8,32.4,47,50.9,64.8,9.30000000000,10.60000000000,68.60000000000,134.80000000000,136.50000000000,98.30000000000,723.9,769,94.1,
十勝,十勝,新得町,内宿泊客,1.1,4.1,6.6,9,9.1,5.7,7.40000000000,1.40000000000,7.20000000000,12.60000000000,10.50000000000,8.70000000000,83.4,90.2,92.5,
十勝,十勝,新得町,宿泊客延数,1.6,5,7.9,10.4,10.1,6.7,7.90000000000,2.50000000000,11.50000000000,26.80000000000,21.90000000000,19.40000000000,131.7,175.1,75.2,
十勝,十勝,清水町,入込総数,0.9,5.6,15.7,12.4,10.2,16.6,2.80000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,64.2,40.6,158.1,
十勝,十勝,清水町,内道外客,0.2,2.4,6.1,9.1,6.4,2.5,2.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,28.7,29.8,96.3,
十勝,十勝,清水町,内道内客,0.7,3.2,9.6,3.3,3.8,14.1,0.80000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,35.5,10.8,328.7,
十勝,十勝,清水町,内日帰客,0.9,5.6,15.7,12.4,10.2,16.6,2.80000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,64.2,40.6,158.1,
十勝,十勝,清水町,内宿泊客,0,0,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,－,
十勝,十勝,清水町,宿泊客延数,0,0,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,－,
十勝,十勝,芽室町,入込総数,1.4,19.6,18,19.6,29.3,23.8,21.20000000000,15.40000000000,6.30000000000,17.60000000000,23.00000000000,5.90000000000,201.1,198.9,101.1,
十勝,十勝,芽室町,内道外客,0.1,0.1,0.1,0.4,0.5,0.2,0.10000000000,0.00000000000,0.00000000000,2.00000000000,0.10000000000,0.00000000000,3.6,3.6,100,
十勝,十勝,芽室町,内道内客,1.3,19.5,17.9,19.2,28.8,23.6,21.10000000000,15.40000000000,6.30000000000,15.60000000000,22.90000000000,5.90000000000,197.5,195.3,101.1,
十勝,十勝,芽室町,内日帰客,1.2,19.2,17.5,18.9,28.5,23.3,20.80000000000,15.20000000000,6.00000000000,17.40000000000,22.70000000000,5.80000000000,196.5,193.4,101.6,
十勝,十勝,芽室町,内宿泊客,0.2,0.4,0.5,0.7,0.8,0.5,0.40000000000,0.20000000000,0.30000000000,0.20000000000,0.30000000000,0.10000000000,4.6,5.5,83.6,
十勝,十勝,芽室町,宿泊客延数,0.3,0.4,0.6,0.9,1.2,0.6,0.50000000000,0.30000000000,0.40000000000,0.30000000000,0.30000000000,0.10000000000,5.9,6.8,86.8,
十勝,十勝,中札内村,入込総数,72,125,110,126,146,101,91.00000000000,45.00000000000,8.00000000000,4.00000000000,6.00000000000,10.00000000000,844,887,95.2,
十勝,十勝,中札内村,内道外客,14,25,22,25,29,20,18.00000000000,9.00000000000,2.00000000000,1.00000000000,1.00000000000,2.00000000000,168,176,95.5,
十勝,十勝,中札内村,内道内客,58,100,88,101,117,81,73.00000000000,36.00000000000,6.00000000000,3.00000000000,5.00000000000,8.00000000000,676,711,95.1,
十勝,十勝,中札内村,内日帰客,71.7,124.7,109.7,124,142.1,99.8,90.10000000000,44.60000000000,7.60000000000,3.70000000000,5.70000000000,9.50000000000,833.2,873,95.4,
十勝,十勝,中札内村,内宿泊客,0.3,0.3,0.3,2,3.9,1.2,0.90000000000,0.40000000000,0.40000000000,0.30000000000,0.30000000000,0.50000000000,10.8,14,77.1,
十勝,十勝,中札内村,宿泊客延数,0.3,0.3,0.3,2,3.9,1.2,0.90000000000,0.40000000000,0.40000000000,0.30000000000,0.30000000000,0.50000000000,10.8,14,77.1,
十勝,十勝,更別村,入込総数,1,5.3,9.5,6.9,10.7,4.9,3.10000000000,1.00000000000,0.10000000000,0.00000000000,0.40000000000,0.50000000000,43.4,47.4,91.6,
十勝,十勝,更別村,内道外客,0,0,0.3,0.1,0.1,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.5,0.9,55.6,
十勝,十勝,更別村,内道内客,1,5.3,9.2,6.8,10.6,4.9,3.10000000000,1.00000000000,0.10000000000,0.00000000000,0.40000000000,0.50000000000,42.9,46.5,92.3,
十勝,十勝,更別村,内日帰客,0.7,4.7,8.9,5.4,7.1,4.2,2.80000000000,0.80000000000,0.00000000000,0.00000000000,0.30000000000,0.40000000000,35.3,40.4,87.4,
十勝,十勝,更別村,内宿泊客,0.3,0.6,0.6,1.5,3.6,0.7,0.30000000000,0.20000000000,0.10000000000,0.00000000000,0.10000000000,0.10000000000,8.1,7,115.7,
十勝,十勝,更別村,宿泊客延数,0.3,0.6,0.6,1.5,3.6,0.7,0.30000000000,0.20000000000,0.10000000000,0.00000000000,0.10000000000,0.10000000000,8.1,7,115.7,
十勝,十勝,大樹町,入込総数,5.4,4.7,3.9,4.6,9.4,7.8,4.60000000000,3.70000000000,3.50000000000,3.70000000000,2.40000000000,2.80000000000,56.5,54.3,104.1,
十勝,十勝,大樹町,内道外客,0.6,0.6,0.5,0.5,1.1,0.9,0.10000000000,0.10000000000,0.10000000000,0.10000000000,0.10000000000,0.10000000000,4.8,4.5,106.7,
十勝,十勝,大樹町,内道内客,4.8,4.1,3.4,4.1,8.3,6.9,4.50000000000,3.60000000000,3.40000000000,3.60000000000,2.30000000000,2.70000000000,51.7,49.8,103.8,
十勝,十勝,大樹町,内日帰客,4.8,4,2.9,3.4,8.3,7,3.70000000000,2.90000000000,2.90000000000,3.20000000000,1.90000000000,2.20000000000,47.2,43,109.8,
十勝,十勝,大樹町,内宿泊客,0.6,0.7,1,1.2,1.1,0.8,0.90000000000,0.80000000000,0.60000000000,0.50000000000,0.50000000000,0.60000000000,9.3,11.3,82.3,
十勝,十勝,大樹町,宿泊客延数,0.7,0.8,1.1,1.3,1.2,0.9,1.00000000000,0.90000000000,0.70000000000,0.60000000000,0.60000000000,0.70000000000,10.5,12.4,84.7,
十勝,十勝,広尾町,入込総数,4,8.2,5.4,16.7,24.2,10.3,7.90000000000,8.70000000000,20.00000000000,2.50000000000,2.30000000000,2.40000000000,112.6,115.3,97.7,
十勝,十勝,広尾町,内道外客,0.2,0.2,0.3,1,2,1,0.20000000000,0.20000000000,0.20000000000,0.10000000000,0.10000000000,0.10000000000,5.6,5.1,109.8,
十勝,十勝,広尾町,内道内客,3.8,8,5.1,15.7,22.2,9.3,7.70000000000,8.50000000000,19.80000000000,2.40000000000,2.20000000000,2.30000000000,107,110.2,97.1,
十勝,十勝,広尾町,内日帰客,2.5,6.7,3.9,14.7,22.2,8.3,6.40000000000,7.20000000000,18.50000000000,2.40000000000,2.20000000000,2.30000000000,97.3,97.1,100.2,
十勝,十勝,広尾町,内宿泊客,1.5,1.5,1.5,2,2,2,1.50000000000,1.50000000000,1.50000000000,0.10000000000,0.10000000000,0.10000000000,15.3,18.2,84.1,
十勝,十勝,広尾町,宿泊客延数,2,2,2.5,2.8,2.8,2.8,2.40000000000,2.40000000000,2.40000000000,1.50000000000,1.50000000000,1.50000000000,26.6,30.5,87.2,
十勝,十勝,幕別町,入込総数,32.2,58,61,67.4,67.7,61.3,59.70000000000,36.00000000000,23.00000000000,23.50000000000,22.70000000000,25.10000000000,537.6,668.9,80.4,
十勝,十勝,幕別町,内道外客,5.3,15.7,20.2,21.5,20.2,17.7,16.30000000000,4.90000000000,4.90000000000,3.90000000000,5.50000000000,2.40000000000,138.5,78.1,177.3,
十勝,十勝,幕別町,内道内客,26.9,42.3,40.8,45.9,47.5,43.6,43.40000000000,31.10000000000,18.10000000000,19.60000000000,17.20000000000,22.70000000000,399.1,590.8,67.6,
十勝,十勝,幕別町,内日帰客,26.7,51.7,53.3,57,56.7,53.1,51.80000000000,29.00000000000,16.50000000000,16.80000000000,15.60000000000,19.10000000000,447.3,579.3,77.2,
十勝,十勝,幕別町,内宿泊客,5.5,6.3,7.7,10.4,11,8.2,7.90000000000,7.00000000000,6.50000000000,6.70000000000,7.10000000000,6.00000000000,90.3,89.6,100.8,
十勝,十勝,幕別町,宿泊客延数,6,7,8.5,11.4,12.1,9,8.70000000000,7.70000000000,7.10000000000,7.40000000000,7.80000000000,6.60000000000,99.3,90.2,110.1,
十勝,十勝,池田町,入込総数,14.3,25.9,20.9,25.1,31.8,18.2,23.50000000000,14.50000000000,9.50000000000,12.90000000000,19.50000000000,21.30000000000,237.4,257.4,92.2,
十勝,十勝,池田町,内道外客,4.3,7.8,6.3,7.5,9.5,5.5,7.10000000000,4.40000000000,2.90000000000,3.90000000000,5.80000000000,6.40000000000,71.4,77,92.7,
十勝,十勝,池田町,内道内客,10,18.1,14.6,17.6,22.3,12.7,16.40000000000,10.10000000000,6.60000000000,9.00000000000,13.70000000000,14.90000000000,166,180.4,92,
十勝,十勝,池田町,内日帰客,14.2,25.6,20.6,24.4,30.8,17.8,23.20000000000,14.40000000000,9.40000000000,12.80000000000,19.30000000000,21.20000000000,233.7,252.7,92.5,
十勝,十勝,池田町,内宿泊客,0.1,0.3,0.3,0.7,1,0.4,0.30000000000,0.10000000000,0.10000000000,0.10000000000,0.20000000000,0.10000000000,3.7,4.7,78.7,
十勝,十勝,池田町,宿泊客延数,0.1,0.3,0.4,0.8,1.1,0.4,0.30000000000,0.10000000000,0.10000000000,0.10000000000,0.20000000000,0.10000000000,4,5,80,
十勝,十勝,豊頃町,入込総数,0.9,5,4.9,5.3,5.9,16.8,4.20000000000,1.80000000000,0.70000000000,3.80000000000,11.50000000000,0.90000000000,61.7,61,101.1,
十勝,十勝,豊頃町,内道外客,0,0.1,0,0.1,0.1,0.1,0.00000000000,0.00000000000,0.00000000000,0.50000000000,4.50000000000,0.00000000000,5.4,0.4,1350,
十勝,十勝,豊頃町,内道内客,0.9,4.9,4.9,5.2,5.8,16.7,4.20000000000,1.80000000000,0.70000000000,3.30000000000,7.00000000000,0.90000000000,56.3,60.6,92.9,
十勝,十勝,豊頃町,内日帰客,0.7,4.6,4.6,4.4,5.1,16.3,3.60000000000,1.30000000000,0.30000000000,3.30000000000,10.90000000000,0.30000000000,55.4,56,98.9,
十勝,十勝,豊頃町,内宿泊客,0.2,0.4,0.3,0.9,0.8,0.5,0.60000000000,0.50000000000,0.40000000000,0.50000000000,0.60000000000,0.60000000000,6.3,5,126,
十勝,十勝,豊頃町,宿泊客延数,0.2,0.4,0.3,0.9,0.8,0.5,0.60000000000,0.50000000000,0.40000000000,0.50000000000,0.60000000000,0.60000000000,6.3,5,126,
十勝,十勝,本別町,入込総数,34,60,43,60,84,55,38.40000000000,27.20000000000,20.40000000000,18.20000000000,20.30000000000,22.50000000000,483,478.5,100.9,
十勝,十勝,本別町,内道外客,0,0.2,0.3,0.4,0.4,0.3,0.10000000000,0.10000000000,0.10000000000,0.10000000000,0.10000000000,0.10000000000,2.2,3,73.3,
十勝,十勝,本別町,内道内客,34,59.8,42.7,59.6,83.6,54.7,38.30000000000,27.10000000000,20.30000000000,18.10000000000,20.20000000000,22.40000000000,480.8,475.5,101.1,
十勝,十勝,本別町,内日帰客,33.4,59,41.9,58.4,82.3,53.7,37.10000000000,26.00000000000,19.50000000000,17.50000000000,19.80000000000,21.90000000000,470.5,465.2,101.1,
十勝,十勝,本別町,内宿泊客,0.6,1,1.1,1.6,1.7,1.3,1.30000000000,1.20000000000,0.90000000000,0.70000000000,0.50000000000,0.60000000000,12.5,13.3,94,
十勝,十勝,本別町,宿泊客延数,0.7,1.2,1.3,1.9,2,1.6,1.60000000000,1.40000000000,1.10000000000,0.80000000000,0.60000000000,0.70000000000,14.9,16,93.1,
十勝,十勝,足寄町,入込総数,20.2,22.5,71.5,98.5,115.1,66,37.20000000000,14.20000000000,8.50000000000,8.80000000000,9.80000000000,15.70000000000,488,516.2,94.5,
十勝,十勝,足寄町,内道外客,2.5,2.8,15.9,19,25.7,11.4,8.30000000000,3.20000000000,1.90000000000,2.00000000000,2.20000000000,3.50000000000,98.4,99.6,98.8,
十勝,十勝,足寄町,内道内客,17.7,19.7,55.6,79.5,89.4,54.6,28.90000000000,11.00000000000,6.60000000000,6.80000000000,7.60000000000,12.20000000000,389.6,416.6,93.5,
十勝,十勝,足寄町,内日帰客,19.9,21.1,69.5,95,111.9,64.3,35.70000000000,13.20000000000,7.40000000000,8.50000000000,9.40000000000,15.40000000000,471.3,499.1,94.4,
十勝,十勝,足寄町,内宿泊客,0.3,1.4,2,3.5,3.2,1.7,1.50000000000,1.00000000000,1.10000000000,0.30000000000,0.40000000000,0.30000000000,16.7,17.1,97.7,
十勝,十勝,足寄町,宿泊客延数,0.8,1.6,2.6,3.9,3.8,1.8,1.50000000000,1.00000000000,1.20000000000,0.40000000000,0.40000000000,0.30000000000,19.3,19.8,97.5,
十勝,十勝,陸別町,入込総数,11.3,19.7,13.2,25.8,28.1,19.5,13.20000000000,8.40000000000,5.70000000000,5.20000000000,17.90000000000,8.30000000000,176.3,178.6,98.7,
十勝,十勝,陸別町,内道外客,1.1,1.8,1.4,1.9,2.7,1.6,1.30000000000,0.80000000000,0.50000000000,0.50000000000,1.00000000000,0.80000000000,15.5,14.9,104,
十勝,十勝,陸別町,内道内客,10.2,17.9,11.8,23.9,25.4,17.9,11.90000000000,7.60000000000,5.10000000000,4.70000000000,17.00000000000,7.50000000000,160.9,163.7,98.3,
十勝,十勝,陸別町,内日帰客,10.9,19.1,12.4,24.8,26.7,18.5,12.60000000000,7.70000000000,5.20000000000,4.60000000000,17.30000000000,8.00000000000,167.7,170.3,98.5,
十勝,十勝,陸別町,内宿泊客,0.4,0.6,0.8,1,1.4,1,0.70000000000,0.70000000000,0.50000000000,0.60000000000,0.70000000000,0.30000000000,8.6,8.3,103.6,
十勝,十勝,陸別町,宿泊客延数,0.4,0.6,0.8,1,1.4,1,0.70000000000,0.70000000000,0.50000000000,0.60000000000,0.70000000000,0.30000000000,8.6,8.3,103.6,
十勝,十勝,浦幌町,入込総数,17.6,25.4,19.9,26.1,35,51.8,22.50000000000,11.60000000000,6.80000000000,9.20000000000,7.30000000000,11.70000000000,244.9,252,97.2,
十勝,十勝,浦幌町,内道外客,1.8,2.6,1.7,2.5,3.5,2.5,2.30000000000,1.10000000000,0.60000000000,0.60000000000,0.70000000000,1.20000000000,21.1,24.1,87.6,
十勝,十勝,浦幌町,内道内客,15.8,22.8,18.2,23.6,31.5,49.3,20.20000000000,10.50000000000,6.20000000000,8.60000000000,6.60000000000,10.50000000000,223.8,227.9,98.2,
十勝,十勝,浦幌町,内日帰客,17.5,25.1,19.7,25.3,33.3,51.3,22.40000000000,11.60000000000,6.80000000000,9.20000000000,7.30000000000,11.70000000000,241.2,248.1,97.2,
十勝,十勝,浦幌町,内宿泊客,0.1,0.3,0.2,0.8,1.7,0.5,0.10000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,3.7,3.9,94.9,
十勝,十勝,浦幌町,宿泊客延数,0.1,0.3,0.2,0.8,1.7,0.5,0.10000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,3.7,3.9,94.9,
釧路・根室,釧路,釧路市,入込総数,411.8,363.7,427.7,518.1,623.2,732.3,474.8,336.7,293.5,288.3,525.7,306.1,5301.9,5239.4,101.2,
釧路・根室,釧路,釧路市,内道外客,102.7,100.8,155.7,194.7,223.3,257.3,132.3,85.1,70.4,62.3,172.9,71.4,1628.9,1649.6,98.7,
釧路・根室,釧路,釧路市,内道内客,309.1,262.9,272,323.4,399.9,475,342.5,251.6,223.1,226,352.8,234.7,3673,3589.8,102.3,
釧路・根室,釧路,釧路市,内日帰客,296.5,268.8,317.9,394.5,482.6,566,361.4,234,192.4,200.7,390.4,202,3907.2,3836.1,101.9,
釧路・根室,釧路,釧路市,内宿泊客,115.3,94.9,109.8,123.6,140.6,166.3,113.4,102.7,101.1,87.6,135.3,104.1,1394.7,1403.3,99.4,
釧路・根室,釧路,釧路市,宿泊客延数,123.9,101.4,117.9,135.2,152.9,178.6,121.1,111.2,118.1,97.4,155.6,117.5,1530.8,1535.5,99.7,
釧路・根室,釧路,釧路町,入込総数,2.4,7.9,11.8,17.8,27.2,11.1,7.5,3.6,2.3,1.7,3.2,3.1,99.6,94.3,105.6,
釧路・根室,釧路,釧路町,内道外客,1.9,6.3,9.4,14.2,21.7,8.9,4.2,2,1.3,0.9,1.8,1.7,74.3,71,104.6,
釧路・根室,釧路,釧路町,内道内客,0.5,1.6,2.4,3.6,5.5,2.2,3.3,1.6,1,0.8,1.4,1.4,25.3,23.3,108.6,
釧路・根室,釧路,釧路町,内日帰客,2.4,7.9,11.8,17.8,27.2,11.1,7.5,3.6,2.3,1.7,3.2,3.1,99.6,94.3,105.6,
釧路・根室,釧路,釧路町,内宿泊客,0,0,0,0,0,0,0,0,0,0,0,0,0,0,－,
釧路・根室,釧路,釧路町,宿泊客延数,0,0,0,0,0,0,0,0,0,0,0,0,0,0,－,
釧路・根室,釧路,厚岸町,入込総数,21.8,71.7,43.5,53,62.1,38.3,67.8,18.5,10.2,12,15.6,15.7,430.2,449.1,95.8,
釧路・根室,釧路,厚岸町,内道外客,6.5,12.8,12.2,20.3,23.6,9.7,11.4,4.9,2.8,3.1,4.4,4.4,116.1,118.4,98.1,
釧路・根室,釧路,厚岸町,内道内客,15.3,58.9,31.3,32.7,38.5,28.6,56.4,13.6,7.4,8.9,11.2,11.3,314.1,330.7,95,
釧路・根室,釧路,厚岸町,内日帰客,20.9,69.7,41.7,49.7,58.6,35.6,65.4,16.8,8.8,10.6,14.4,14.5,406.7,428.5,94.9,
釧路・根室,釧路,厚岸町,内宿泊客,0.9,2,1.8,3.3,3.5,2.7,2.4,1.7,1.4,1.4,1.2,1.2,23.5,20.6,114.1,
釧路・根室,釧路,厚岸町,宿泊客延数,1.5,2.7,2.2,4.1,4.6,3.3,2.9,2.2,1.8,2,1.6,1.6,30.5,28.9,105.5,
釧路・根室,釧路,浜中町,入込総数,27.5,38.2,44.3,43.5,43.4,33.2,42.4,7,8.2,4.6,5.9,6.5,304.7,431.4,70.6,
釧路・根室,釧路,浜中町,内道外客,8.4,12.4,12.8,16.4,17.4,12.6,10.7,2,2.4,1.3,1.7,1.9,100,128.7,77.7,
釧路・根室,釧路,浜中町,内道内客,19.1,25.8,31.5,27.1,26,20.6,31.7,5,5.8,3.3,4.2,4.6,204.7,302.7,67.6,
釧路・根室,釧路,浜中町,内日帰客,27.3,37.7,43.4,41.7,40.8,31.9,41.8,6.8,8,4.5,5.7,6.3,295.9,423.5,69.9,
釧路・根室,釧路,浜中町,内宿泊客,0.2,0.5,0.9,1.8,2.6,1.3,0.6,0.2,0.2,0.1,0.2,0.2,8.8,7.9,111.4,
釧路・根室,釧路,浜中町,宿泊客延数,0.2,0.5,0.9,1.9,2.8,1.3,0.7,0.2,0.3,0.1,0.2,0.2,9.3,8.4,110.7,
釧路・根室,釧路,標茶町,入込総数,1.9,3.8,14,20.8,27.4,14.1,5.8,1.7,1.4,4.4,10.3,2.4,108,121.9,88.6,
釧路・根室,釧路,標茶町,内道外客,1,2,7.3,10.8,14.3,7.3,3,1.2,0.7,1.9,2.5,1.2,53.2,76.3,69.7,
釧路・根室,釧路,標茶町,内道内客,0.9,1.8,6.7,10,13.1,6.8,2.8,0.5,0.7,2.5,7.8,1.2,54.8,45.6,120.2,
釧路・根室,釧路,標茶町,内日帰客,1.3,2.7,12.6,17.6,23.3,12,4.8,1.3,1.1,4,9.9,2.1,92.7,104.1,89,
釧路・根室,釧路,標茶町,内宿泊客,0.6,1.1,1.4,3.2,4.1,2.1,1,0.4,0.3,0.4,0.4,0.3,15.3,17.8,86,
釧路・根室,釧路,標茶町,宿泊客延数,0.9,1.4,1.9,4.1,5.7,2.7,1.5,0.8,0.5,0.6,0.6,0.6,21.3,24.8,85.9,
釧路・根室,釧路,弟子屈町,入込総数,34.9,75.9,86.2,125.2,157.6,90.9,84.1,51.5,27.7,41.7,63.3,41.9,880.9,936.7,94,
釧路・根室,釧路,弟子屈町,内道外客,8.4,39,60.2,87.9,117.4,57.9,46.5,14.6,6.7,11,24.2,17.4,491.2,529.9,92.7,
釧路・根室,釧路,弟子屈町,内道内客,26.5,36.9,26,37.3,40.2,33,37.6,36.9,21,30.7,39.1,24.5,389.7,406.8,95.8,
釧路・根室,釧路,弟子屈町,内日帰客,27.4,59.5,67,101.9,123.8,74,68.5,43.3,21.8,33.7,54.8,34.6,710.3,764.3,92.9,
釧路・根室,釧路,弟子屈町,内宿泊客,7.5,16.4,19.2,23.3,33.8,16.9,15.6,8.2,5.9,8,8.5,7.3,170.6,172.4,99,
釧路・根室,釧路,弟子屈町,宿泊客延数,9.4,17.6,20.6,25.2,36.2,18.2,17.4,9.5,6.7,9.2,9.7,8.5,188.2,190.3,98.9,
釧路・根室,釧路,鶴居村,入込総数,24,44.2,39.5,44.4,66,34.4,24.2,14.9,11,14.7,14.1,14.8,346.2,204.8,169,
釧路・根室,釧路,鶴居村,内道外客,4.3,8.6,11.1,8.8,13,6.6,8.8,4.8,3.5,5.6,5.5,4.8,85.4,57.9,147.5,
釧路・根室,釧路,鶴居村,内道内客,19.7,35.6,28.4,35.6,53,27.8,15.4,10.1,7.5,9.1,8.6,10,260.8,146.9,177.5,
釧路・根室,釧路,鶴居村,内日帰客,23.1,43.1,38.2,43.2,64.5,33.3,22.8,13.6,9.9,13.3,12.9,13.9,331.8,190.3,174.4,
釧路・根室,釧路,鶴居村,内宿泊客,0.9,1.1,1.3,1.2,1.5,1.1,1.4,1.3,1.1,1.4,1.2,0.9,14.4,14.5,99.3,
釧路・根室,釧路,鶴居村,宿泊客延数,1.1,1.2,1.3,1.5,2.4,1.2,1.6,1.5,1.4,1.6,1.7,1.2,17.7,16.9,104.7,
釧路・根室,釧路,白糠町,入込総数,45.5,60,59.3,68.2,91.8,61.1,49.7,41,34.3,31.4,28.9,42.4,613.6,621.2,98.8,
釧路・根室,釧路,白糠町,内道外客,0.6,0.5,0.5,1.1,1.3,1,1.2,0.8,0.7,0.7,0.7,0.4,9.5,8.7,109.2,
釧路・根室,釧路,白糠町,内道内客,44.9,59.5,58.8,67.1,90.5,60.1,48.5,40.2,33.6,30.7,28.2,42,604.1,612.5,98.6,
釧路・根室,釧路,白糠町,内日帰客,44.9,59.5,58.8,67.1,90.5,60.1,48.5,40.2,33.6,30.7,28.2,42,604.1,612.5,98.6,
釧路・根室,釧路,白糠町,内宿泊客,0.6,0.5,0.5,1.1,1.3,1,1.2,0.8,0.7,0.7,0.7,0.4,9.5,8.7,109.2,
釧路・根室,釧路,白糠町,宿泊客延数,0.6,0.5,0.5,1.1,1.3,1,1.2,0.8,0.7,0.7,0.7,0.4,9.5,8.7,109.2,
釧路・根室,根室,根室市,入込総数,16.3,28.7,28.8,40.5,57.7,95.9,29.1,11.8,8.6,31,10.7,11.1,370.2,397.1,93.2,
釧路・根室,根室,根室市,内道外客,4.3,11.4,13.9,22.3,28.9,50,12.5,3.5,2.3,7,2.5,2.2,160.8,196.9,81.7,
釧路・根室,根室,根室市,内道内客,12,17.3,14.9,18.2,28.8,45.9,16.6,8.3,6.3,24,8.2,8.9,209.4,200.2,104.6,
釧路・根室,根室,根室市,内日帰客,12.8,23.5,22.3,29.3,41.7,87.6,24.7,8.4,5.6,28.1,7.5,7.6,299.1,324.1,92.3,
釧路・根室,根室,根室市,内宿泊客,3.5,5.2,6.5,11.2,16,8.3,4.4,3.4,3,2.9,3.2,3.5,71.1,73,97.4,
