area,promotion_bureau,commune,type,april,may,june,july,august,september,october,november,december,january,february,march,sum,previous_year,comparison_with_previous_year
道南,檜山,今金町,入込総数,2.4,3.3,2.9,6,7.7,9.8,2.8,2.4,2.7,29.1,31.1,11.4,111.6,135.6,82.30000000000,
道南,檜山,今金町,内道外客,0,0.1,0,0.1,0.4,0.2,0,0,0,0,0,0,0.8,0.8,100.00000000000,
道南,檜山,今金町,内道内客,2.4,3.2,2.9,5.9,7.3,9.6,2.8,2.4,2.7,29.1,31.1,11.4,110.8,134.8,82.20000000000,
道南,檜山,今金町,内日帰客,1.6,2.4,2,4.8,6.4,8.8,1.9,1.7,2,28.4,30.5,11,101.5,126,80.60000000000,
道南,檜山,今金町,内宿泊客,0.8,0.9,0.9,1.2,1.3,1,0.9,0.7,0.7,0.7,0.6,0.4,10.1,9.6,105.20000000000,
道南,檜山,今金町,宿泊客延数,0.9,1,0.9,1.2,1.4,1,1,0.8,0.8,0.8,0.7,0.5,11,10.5,104.80000000000,
道南,檜山,せたな町,入込総数,23.9,23.1,17.9,28.5,45.9,17.6,16.5,11.5,12.5,11.7,9.3,13.5,231.9,225,103.10000000000,
道南,檜山,せたな町,内道外客,1.8,2.8,1.9,3.5,5,1.9,1,0.7,0.5,0.5,0.3,0.2,20.1,18.8,106.90000000000,
道南,檜山,せたな町,内道内客,22.1,20.3,16,25,40.9,15.7,15.5,10.8,12,11.2,9,13.3,211.8,206.2,102.70000000000,
道南,檜山,せたな町,内日帰客,22.2,21.5,16.5,26.6,43.1,16.3,14.9,10.5,11.6,10.8,8.5,12.9,215.4,210.2,102.50000000000,
道南,檜山,せたな町,内宿泊客,1.7,1.6,1.4,1.9,2.8,1.3,1.6,1,0.9,0.9,0.8,0.6,16.5,14.8,111.50000000000,
道南,檜山,せたな町,宿泊客延数,2,1.8,1.6,2.2,3,1.5,2.2,1.2,1.1,1,0.9,0.7,19.2,16.9,113.60000000000,
道北,上川,旭川市,入込総数,170.9,403.3,509.3,716.2,742.9,693.8,463.300,259.800,348.300,324.400,394.400,52.700,5079.3,5270.5,96.40000000000,
道北,上川,旭川市,内道外客,69.9,188,276,467.6,427.2,371.2,208.000,99.400,150.100,113.300,194.000,15.200,2579.9,2784.8,92.60000000000,
道北,上川,旭川市,内道内客,101,215.3,233.3,248.6,315.7,322.6,255.300,160.400,198.200,211.100,200.400,37.500,2499.4,2485.7,100.60000000000,
道北,上川,旭川市,内日帰客,138.4,354.1,448.1,619.7,647.9,631.6,400.500,216.800,298.700,271.800,349.700,41.000,4418.3,4526.3,97.60000000000,
道北,上川,旭川市,内宿泊客,32.5,49.2,61.2,96.5,95,62.2,62.800,43.000,49.600,52.600,44.700,11.700,661,744.2,88.80000000000,
道北,上川,旭川市,宿泊客延数,45.2,68.8,83.9,135.1,133.9,82.7,81.400,55.900,66.900,73.200,63.000,15.800,905.8,1083.1,83.60000000000,
道北,上川,士別市,入込総数,22.1,28.4,29.9,36.9,44.8,33.7,24.4,17.8,27.6,24.3,21.3,11.7,322.9,335.4,96.30000000000,
道北,上川,士別市,内道外客,3.5,4.5,4.8,5.9,7.2,5.4,3.9,2.8,4.4,3.9,3.4,3.4,53.1,53.2,99.80000000000,
道北,上川,士別市,内道内客,18.6,23.9,25.1,31,37.6,28.3,20.5,15,23.2,20.4,17.9,8.3,269.8,282.2,95.60000000000,
道北,上川,士別市,内日帰客,19.3,23.2,23.7,24.2,30.1,20.6,19.9,15.1,22.8,19.2,16.8,10.5,245.4,255.5,96.00000000000,
道北,上川,士別市,内宿泊客,2.8,5.2,6.2,12.7,14.7,13.1,4.5,2.7,4.8,5.1,4.5,1.2,77.5,79.9,97.00000000000,
道北,上川,士別市,宿泊客延数,3,5.7,6.9,14,16.1,14.5,5,3,5.3,5.6,5,1.3,85.4,88.2,96.80000000000,
道北,上川,名寄市,入込総数,18.4,57.2,30.9,33,66.8,26.5,20.400,12.400,21.300,39.700,46.200,10.600,383.4,427.9,89.60000000000,
道北,上川,名寄市,内道外客,2,3.4,2.6,4.2,6,2.9,1.600,1.400,3.600,4.900,6.300,1.200,40.1,50,80.20000000000,
道北,上川,名寄市,内道内客,16.4,53.8,28.3,28.8,60.8,23.6,18.800,11.000,17.700,34.800,39.900,9.400,343.3,377.9,90.80000000000,
道北,上川,名寄市,内日帰客,14.2,51.9,25.7,25.4,58.6,20.7,15.300,8.200,16.900,34.700,41.700,8.100,321.4,355.6,90.40000000000,
道北,上川,名寄市,内宿泊客,4.2,5.3,5.2,7.6,8.2,5.8,5.100,4.200,4.400,5.000,4.500,2.500,62,72.3,85.80000000000,
道北,上川,名寄市,宿泊客延数,6.5,7.8,7.1,11,11.6,8.3,7.900,6.200,8.300,9.200,9.200,3.600,96.7,112.4,86.00000000000,
道北,上川,富良野市,入込総数,110,179.1,186.4,389.1,259.6,194.7,124.900,61.600,99.400,131.700,98.800,54.300,1889.6,1919.1,98.50000000000,
道北,上川,富良野市,内道外客,37.4,86,63.4,147.8,95.5,66.2,29.700,14.300,21.600,26.500,19.500,9.300,617.2,621.8,99.30000000000,
道北,上川,富良野市,内道内客,72.6,93.1,123,241.3,164.1,128.5,95.200,47.300,77.800,105.200,79.300,45.000,1272.4,1297.3,98.10000000000,
道北,上川,富良野市,内日帰客,90.7,141.8,134.6,306,183,141.6,92.700,49.900,70.400,98.000,71.200,47.900,1427.8,1429.3,99.90000000000,
道北,上川,富良野市,内宿泊客,19.3,37.3,51.8,83.1,76.6,53.1,32.200,11.700,29.000,33.700,27.600,6.400,461.8,489.8,94.30000000000,
道北,上川,富良野市,宿泊客延数,22,40.6,58.9,86.3,81.8,55.7,43.300,16.800,68.000,85.000,62.100,11.500,632,668,94.60000000000,
道北,上川,鷹栖町,入込総数,2.3,16,16.9,16.3,26.8,16.7,13.5,1.9,0,0,0,0,110.4,108.3,101.90000000000,
道北,上川,鷹栖町,内道外客,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0.2,0.2,100.00000000000,
道北,上川,鷹栖町,内道内客,2.3,16,16.9,16.2,26.7,16.7,13.5,1.9,0,0,0,0,110.2,108.1,101.90000000000,
道北,上川,鷹栖町,内日帰客,2.3,16,16.9,16.3,26.8,16.7,13.5,1.9,0,0,0,0,110.4,108.3,101.90000000000,
道北,上川,鷹栖町,内宿泊客,0,0,0,0,0,0,0,0,0,0,0,0,0,0,－,
道北,上川,鷹栖町,宿泊客延数,0,0,0,0,0,0,0,0,0,0,0,0,0,0,－,
道北,上川,東神楽町,入込総数,20,26.6,21,26.1,36.9,23.8,23.200,15.100,14.500,19.500,14.800,9.600,251.1,265.6,94.50000000000,
道北,上川,東神楽町,内道外客,2,2.5,2.2,3.6,4.8,2.7,2.500,1.700,1.700,2.200,1.700,1.200,28.8,29.4,98.00000000000,
道北,上川,東神楽町,内道内客,18,24.1,18.8,22.5,32.1,21.1,20.700,13.400,12.800,17.300,13.100,8.400,222.3,236.2,94.10000000000,
道北,上川,東神楽町,内日帰客,17.2,22.7,17.4,19,28.2,18.6,19.600,13.200,12.800,17.700,13.200,8.600,208.2,229.3,90.80000000000,
道北,上川,東神楽町,内宿泊客,2.8,3.9,3.6,7.1,8.7,5.2,3.600,1.900,1.700,1.800,1.600,1.000,42.9,36.3,118.20000000000,
道北,上川,東神楽町,宿泊客延数,3.3,4.5,3.7,8.1,10.1,5.6,3.900,2.000,1.800,1.900,1.700,1.100,47.7,39.5,120.80000000000,
道北,上川,当麻町,入込総数,31.7,55.3,41.8,66.5,73.2,53.8,35.800,16.500,14.600,15.100,15.500,14.900,434.7,444,97.90000000000,
道北,上川,当麻町,内道外客,1.7,17.3,8.3,13.4,22.1,10.7,1.700,0.700,0.600,0.800,0.900,0.600,78.8,81,97.30000000000,
道北,上川,当麻町,内道内客,30,38,33.5,53.1,51.1,43.1,34.100,15.800,14.000,14.300,14.600,14.300,355.9,363,98.00000000000,
道北,上川,当麻町,内日帰客,31.7,54.5,41.4,65,70.7,52.7,35.600,16.400,14.500,15.000,15.400,14.800,427.7,436.7,97.90000000000,
道北,上川,当麻町,内宿泊客,0,0.8,0.4,1.5,2.5,1.1,0.200,0.100,0.100,0.100,0.100,0.100,7,7.3,95.90000000000,
道北,上川,当麻町,宿泊客延数,0,0.8,0.4,1.5,2.5,1.1,0.200,0.100,0.100,0.100,0.100,0.100,7,7.3,95.90000000000,
道北,上川,比布町,入込総数,6.4,9.8,20.9,16.3,12.6,11.7,10.500,6.600,11.300,40.700,26.200,5.700,178.7,185.8,96.20000000000,
道北,上川,比布町,内道外客,0.2,0.2,0.4,0.9,1.1,0.4,0.100,0.100,0.100,0.300,0.100,0.000,3.9,3.3,118.20000000000,
道北,上川,比布町,内道内客,6.2,9.6,20.5,15.4,11.5,11.3,10.400,6.500,11.200,40.400,26.100,5.700,174.8,182.5,95.80000000000,
道北,上川,比布町,内日帰客,6,9,19.9,14,10.1,10.6,10.000,6.200,10.900,40.200,25.900,5.600,168.4,179.4,93.90000000000,
道北,上川,比布町,内宿泊客,0.4,0.8,1,2.3,2.5,1.1,0.500,0.400,0.400,0.500,0.300,0.100,10.3,6.4,160.90000000000,
道北,上川,比布町,宿泊客延数,0.4,0.9,1.2,2.6,2.7,1.4,0.600,0.500,0.500,0.800,0.700,0.100,12.4,9.5,130.50000000000,
道北,上川,愛別町,入込総数,1,6.4,6.1,6.2,8.8,12.9,5.600,0.900,0.400,0.400,0.200,0.100,49,48.7,100.60000000000,
道北,上川,愛別町,内道外客,0.1,0.1,0.2,0.4,0.4,0.3,0.100,0.100,0.100,0.100,0.100,0.000,2,2.1,95.20000000000,
道北,上川,愛別町,内道内客,0.9,6.3,5.9,5.8,8.4,12.6,5.500,0.800,0.300,0.300,0.100,0.100,47,46.6,100.90000000000,
道北,上川,愛別町,内日帰客,0.8,5.8,5.6,4.8,5.7,11.9,5.300,0.700,0.200,0.300,0.100,0.000,41.2,42,98.10000000000,
道北,上川,愛別町,内宿泊客,0.2,0.6,0.5,1.4,3.1,1,0.300,0.200,0.200,0.100,0.100,0.100,7.8,6.7,116.40000000000,
道北,上川,愛別町,宿泊客延数,0.4,0.7,0.8,1.6,3.8,1.2,0.400,0.300,0.300,0.200,0.200,0.100,10,8.6,116.30000000000,
道北,上川,上川町,入込総数,55.8,86.1,107.5,278.1,200.3,221.4,186.300,46.200,87.100,88.000,171.500,9.400,1537.7,1708,90.00000000000,
道北,上川,上川町,内道外客,36.6,61.8,70.2,191.5,136.1,153.8,111.200,24.100,40.200,48.800,109.600,7.700,991.6,1183.8,83.80000000000,
道北,上川,上川町,内道内客,19.2,24.3,37.3,86.6,64.2,67.6,75.100,22.100,46.900,39.200,61.900,1.700,546.1,524.2,104.20000000000,
道北,上川,上川町,内日帰客,25.4,35.5,63,212.5,142.1,170.4,138.900,16.600,56.400,46.300,126.800,2.100,1036,1140.8,90.80000000000,
道北,上川,上川町,内宿泊客,30.4,50.6,44.5,65.6,58.2,51,47.400,29.600,30.700,41.700,44.700,7.300,501.7,567.2,88.50000000000,
道北,上川,上川町,宿泊客延数,31.9,53.2,46.8,68.9,61,53.2,49.400,30.800,31.900,43.400,46.600,7.300,524.4,595.4,88.10000000000,
道北,上川,東川町,入込総数,56.3,107.9,77.5,108.3,150.6,134.1,78.200,39.700,35.900,156.200,162.300,33.900,1140.9,1417,80.50000000000,
道北,上川,東川町,内道外客,8,12,14.5,27.1,24.5,30,16.300,6.300,6.100,14.900,16.400,4.700,180.8,236.5,76.40000000000,
道北,上川,東川町,内道内客,48.3,95.9,63,81.2,126.1,104.1,61.900,33.400,29.800,141.300,145.900,29.200,960.1,1180.5,81.30000000000,
道北,上川,東川町,内日帰客,52.4,102.3,69.7,95.5,138.6,124.9,70.200,33.700,30.600,149.400,156.900,31.600,1055.8,1282.2,82.30000000000,
道北,上川,東川町,内宿泊客,3.9,5.6,7.8,12.8,12,9.2,8.000,6.000,5.300,6.800,5.400,2.300,85.1,134.8,63.10000000000,
道北,上川,東川町,宿泊客延数,4.7,6.5,8.8,15.4,14.7,11.4,8.600,9.000,7.300,8.500,6.900,2.900,104.7,157.1,66.60000000000,
道北,上川,美瑛町,入込総数,87.3,193.5,287.1,446.9,429.3,237.3,271.900,73.700,101.500,130.100,90.000,70.600,2419.2,2261.7,107.00000000000,
道北,上川,美瑛町,内道外客,19.9,78.5,127.3,295.6,226.3,100.2,84.700,18.500,36.000,46.000,35.000,16.500,1084.5,1061.2,102.20000000000,
道北,上川,美瑛町,内道内客,67.4,115,159.8,151.3,203,137.1,187.200,55.200,65.500,84.100,55.000,54.100,1334.7,1200.5,111.20000000000,
道北,上川,美瑛町,内日帰客,76.8,178.2,268.1,414.6,402.4,219.4,260.500,66.000,94.200,121.900,83.500,68.100,2253.7,2069.6,108.90000000000,
道北,上川,美瑛町,内宿泊客,10.5,15.3,19,32.3,26.9,17.9,11.400,7.700,7.300,8.200,6.500,2.500,165.5,192.1,86.20000000000,
道北,上川,美瑛町,宿泊客延数,18.9,23.8,23.6,40.9,37.3,22,14.600,11.700,13.100,12.600,9.100,2.800,230.4,269,85.70000000000,
道北,上川,上富良野町,入込総数,20.1,43.6,65.5,177.2,122,64,33.300,14.000,17.500,19.000,16.800,5.400,598.4,590.2,101.40000000000,
道北,上川,上富良野町,内道外客,11.1,24,30.8,79.7,57.3,35.2,15.000,6.300,7.900,8.500,7.600,2.400,285.8,265.5,107.60000000000,
道北,上川,上富良野町,内道内客,9,19.6,34.7,97.5,64.7,28.8,18.300,7.700,9.600,10.500,9.200,3.000,312.6,324.7,96.30000000000,
道北,上川,上富良野町,内日帰客,16.8,38.9,57.4,158.8,105.7,56.1,30.500,12.700,15.200,14.800,13.400,4.200,524.5,519.4,101.00000000000,
道北,上川,上富良野町,内宿泊客,3.3,4.7,8.1,18.4,16.3,7.9,2.800,1.300,2.300,4.200,3.400,1.200,73.9,70.8,104.40000000000,
道北,上川,上富良野町,宿泊客延数,4.6,6.6,11.3,25.8,22.8,11.1,3.900,1.800,3.200,5.900,4.800,1.700,103.5,99.3,104.20000000000,
道北,上川,中富良野町,入込総数,15.3,46.5,173.4,537.2,279.9,50.4,30.000,7.000,5.800,3.200,2.700,0.500,1151.9,1172.8,98.20000000000,
道北,上川,中富良野町,内道外客,6.5,19.3,70.6,218.3,114.8,21.3,12.400,2.800,2.400,1.200,1.200,0.100,470.9,478.8,98.40000000000,
道北,上川,中富良野町,内道内客,8.8,27.2,102.8,318.9,165.1,29.1,17.600,4.200,3.400,2.000,1.500,0.400,681,694,98.10000000000,
道北,上川,中富良野町,内日帰客,13.8,44,170.1,530.3,274.1,47.1,28.000,6.200,4.800,1.900,1.700,0.000,1122,1141.7,98.30000000000,
道北,上川,中富良野町,内宿泊客,1.5,2.5,3.3,6.9,5.8,3.3,2.000,0.800,1.000,1.300,1.000,0.500,29.9,31.1,96.10000000000,
道北,上川,中富良野町,宿泊客延数,1.6,2.7,3.6,7.9,6.5,3.5,2.000,0.900,1.200,1.500,1.200,0.500,33.1,34,97.40000000000,
道北,上川,南富良野町,入込総数,25.3,40.8,42.8,82,78.3,50.2,29.900,14.200,10.900,12.600,11.700,10.200,408.9,390.5,104.70000000000,
道北,上川,南富良野町,内道外客,6.7,9.2,11.9,18.5,19.8,11.1,6.000,2.400,3.100,3.600,2.500,2.000,96.8,95.3,101.60000000000,
道北,上川,南富良野町,内道内客,18.6,31.6,30.9,63.5,58.5,39.1,23.900,11.800,7.800,9.000,9.200,8.200,312.1,295.2,105.70000000000,
道北,上川,南富良野町,内日帰客,24.4,38.8,40.9,76,70.7,47,28.700,13.500,10.100,11.600,10.900,9.700,382.3,363.3,105.20000000000,
道北,上川,南富良野町,内宿泊客,0.9,2,1.9,6,7.6,3.2,1.200,0.700,0.800,1.000,0.800,0.500,26.6,27.2,97.80000000000,
道北,上川,南富良野町,宿泊客延数,1.2,2.3,2.1,6.7,8.9,3.5,1.400,0.900,1.100,1.600,1.000,0.500,31.2,31.6,98.70000000000,
道北,上川,占冠村,入込総数,34.2,100.8,153,214.7,240.4,162.5,103.800,14.900,191.100,166.900,125.500,26.700,1534.5,1703.9,90.10000000000,
道北,上川,占冠村,内道外客,13.7,40.3,61.2,85.9,96.2,65,57.100,8.200,105.100,105.100,69.000,14.700,721.5,806.1,89.50000000000,
道北,上川,占冠村,内道内客,20.5,60.5,91.8,128.8,144.2,97.5,46.700,6.700,86.000,61.800,56.500,12.000,813,897.8,90.60000000000,
道北,上川,占冠村,内日帰客,29.1,77.7,111.6,165.5,187.8,119.4,73.100,14.400,161.100,137.000,108.200,23.400,1208.3,1335.2,90.50000000000,
道北,上川,占冠村,内宿泊客,5.1,23.1,41.4,49.2,52.6,43.1,30.700,0.500,30.000,29.900,17.300,3.300,326.2,368.7,88.50000000000,
道北,上川,占冠村,宿泊客延数,7.1,30.6,61.6,78,86.5,61.6,41.500,1.400,82.500,88.000,48.600,10.300,597.7,663.3,90.10000000000,
道北,上川,和寒町,入込総数,3.8,10.1,3.4,12.3,8.3,4.4,4.300,0.600,1.000,4.500,3.900,1.400,58,41.5,139.80000000000,
道北,上川,和寒町,内道外客,0.1,0.6,0.3,0.6,0.5,1,0.100,0.000,0.000,0.000,0.000,0.000,3.2,3.5,91.40000000000,
道北,上川,和寒町,内道内客,3.7,9.5,3.1,11.7,7.8,3.4,4.200,0.600,1.000,4.500,3.900,1.400,54.8,38,144.20000000000,
道北,上川,和寒町,内日帰客,3.6,9.9,3.1,11.7,7.3,4,4.200,0.400,0.800,4.100,3.600,1.300,54,37.8,142.90000000000,
道北,上川,和寒町,内宿泊客,0.2,0.2,0.3,0.6,1,0.4,0.100,0.200,0.200,0.400,0.300,0.100,4,3.7,108.10000000000,
道北,上川,和寒町,宿泊客延数,0.2,0.3,0.4,0.9,1.3,0.5,0.100,0.200,0.200,0.700,0.400,0.100,5.3,5.5,96.40000000000,
道北,上川,剣淵町,入込総数,46.1,63.4,53.3,65.6,94.8,68.1,57.8,32.3,26.6,30,29.600,29.3,596.9,615.5,97.00000000000,
道北,上川,剣淵町,内道外客,0.9,1.1,0.9,1.6,2.1,1.6,0.7,0.400,0.3,0.5,0.5,0.3,10.9,13.2,82.60000000000,
道北,上川,剣淵町,内道内客,45.2,62.3,52.4,64,92.7,66.5,57.100,31.9,26.3,29.5,29.1,29,586,602.3,97.30000000000,
道北,上川,剣淵町,内日帰客,45.6,62.7,52.5,64.8,93.9,67.3,57,31.7,26.2,29.5,29.2,29.1,589.5,605.8,97.30000000000,
道北,上川,剣淵町,内宿泊客,0.5,0.7,0.8,0.8,0.9,0.8,0.8,0.6,0.4,0.5,0.4,0.2,7.4,9.7,76.30000000000,
道北,上川,剣淵町,宿泊客延数,0.5,0.7,0.9,0.9,1,0.8,0.8,0.6,0.4,0.6,0.7,0.3,8.2,9.7,84.50000000000,
道北,上川,下川町,入込総数,8,10.8,9.5,10.1,20.2,11.8,9.300,7.000,8.100,8.500,14.300,7.100,124.7,125,99.80000000000,
道北,上川,下川町,内道外客,0.3,0.6,0.5,0.6,4.9,0.5,0.300,0.200,0.400,0.300,0.800,0.600,10,2.1,476.20000000000,
道北,上川,下川町,内道内客,7.7,10.2,9,9.5,15.3,11.3,9.000,6.800,7.700,8.200,13.500,6.500,114.7,122.9,93.30000000000,
道北,上川,下川町,内日帰客,7.5,10.2,8.8,9.1,19.1,11,8.400,6.400,7.500,8.000,13.600,6.800,116.4,118,98.60000000000,
道北,上川,下川町,内宿泊客,0.5,0.6,0.7,1,1.1,0.8,0.900,0.600,0.600,0.500,0.700,0.300,8.3,7,118.60000000000,
道北,上川,下川町,宿泊客延数,1.2,1.2,1.4,2,2.3,1.8,1.400,1.800,1.700,1.300,1.600,0.400,18.1,17.6,102.80000000000,
道北,上川,美深町,入込総数,33.6,51.6,43.6,61.5,77.9,50.2,35.300,17.800,14.800,15.600,14.700,18.800,435.4,407.5,106.80000000000,
道北,上川,美深町,内道外客,6.5,10.2,9.4,14.2,18,10.8,7.100,3.500,3.000,3.100,2.900,3.700,92.4,86.4,106.90000000000,
道北,上川,美深町,内道内客,27.1,41.4,34.2,47.3,59.9,39.4,28.200,14.300,11.800,12.500,11.800,15.100,343,321.1,106.80000000000,
道北,上川,美深町,内日帰客,32.8,50.4,42.1,58.6,73.9,48.1,34.200,17.200,13.700,14.800,14.000,18.300,418.1,391.9,106.70000000000,
道北,上川,美深町,内宿泊客,0.8,1.2,1.5,2.9,4,2.1,1.100,0.600,1.100,0.800,0.700,0.500,17.3,15.6,110.90000000000,
道北,上川,美深町,宿泊客延数,1,1.2,1.7,3.1,4.5,2.2,1.300,0.700,1.300,1.100,0.900,0.600,19.6,18,108.90000000000,
道北,上川,音威子府村,入込総数,2.4,5.4,4.7,6.7,8.5,5.5,4.100,2.600,7.400,5.400,3.800,3.400,59.9,35.4,169.20000000000,
道北,上川,音威子府村,内道外客,0.1,0.9,0.9,0.6,0.9,0.4,0.400,0.000,2.200,0.200,0.100,0.000,6.7,6.4,104.70000000000,
道北,上川,音威子府村,内道内客,2.3,4.5,3.8,6.1,7.6,5.1,3.700,2.600,5.200,5.200,3.700,3.400,53.2,29,183.40000000000,
道北,上川,音威子府村,内日帰客,2.1,5.1,4.3,6.1,7.8,5,3.700,2.400,7.000,5.100,3.500,3.200,55.3,30.3,182.50000000000,
道北,上川,音威子府村,内宿泊客,0.3,0.3,0.4,0.6,0.7,0.5,0.400,0.200,0.400,0.300,0.300,0.200,4.6,5.1,90.20000000000,
道北,上川,音威子府村,宿泊客延数,0.4,0.5,1.1,1.2,1.2,1,0.900,0.300,2.200,0.800,0.400,0.200,10.2,11.5,88.70000000000,
道北,上川,中川町,入込総数,7.2,10.6,9.5,13,16.2,11.3,8.900,5.400,4.400,3.200,3.300,3.900,96.9,97.8,99.10000000000,
道北,上川,中川町,内道外客,0.4,0.5,0.5,0.8,0.9,0.5,0.400,0.200,0.200,0.200,0.200,0.200,5,5,100.00000000000,
道北,上川,中川町,内道内客,6.8,10.1,9,12.2,15.3,10.8,8.500,5.200,4.200,3.000,3.100,3.700,91.9,92.8,99.00000000000,
道北,上川,中川町,内日帰客,6.8,10.1,8.8,11.9,14.5,10.2,8.100,4.800,3.900,3.000,3.100,3.700,88.9,91.6,97.10000000000,
道北,上川,中川町,内宿泊客,0.4,0.5,0.7,1.1,1.7,1.1,0.800,0.600,0.500,0.200,0.200,0.200,8,6.2,129.00000000000,
道北,上川,中川町,宿泊客延数,0.4,0.6,0.8,1.3,1.9,1.3,0.900,0.700,0.500,0.300,0.200,0.200,9.1,9.8,92.90000000000,
道北,上川,幌加内町,入込総数,6,10.8,10.1,17.4,28.6,58.7,11.700,4.100,4.400,5.900,8.200,7.400,173.3,188.4,92.00000000000,
道北,上川,幌加内町,内道外客,0.7,1.2,1.1,1.4,2.3,4.7,1.100,0.400,0.400,0.400,0.700,0.600,15,16,93.80000000000,
道北,上川,幌加内町,内道内客,5.3,9.6,9,16,26.3,54,10.600,3.700,4.000,5.500,7.500,6.800,158.3,172.4,91.80000000000,
道北,上川,幌加内町,内日帰客,6,10.4,8.9,15.1,25.5,56.9,11.600,4.100,4.300,5.800,8.200,7.400,164.2,180.7,90.90000000000,
道北,上川,幌加内町,内宿泊客,0,0.4,1.2,2.3,3.1,1.8,0.100,0.000,0.100,0.100,0.000,0.000,9.1,7.7,118.20000000000,
道北,上川,幌加内町,宿泊客延数,0,0.5,1.2,2.3,3.2,1.8,0.100,0.000,0.600,0.100,0.000,0.000,9.8,8.2,119.50000000000,
道北,留萌,留萌市,入込総数,6.9,20.7,24.7,49.9,58.8,21.5,10.8,1.3,1.8,1.4,1.1,1.6,200.5,191.7,104.60000000000,
道北,留萌,留萌市,内道外客,0.2,0.6,0.7,1.5,1.8,0.6,0.3,0,0.1,0,0,0,5.8,5.7,101.80000000000,
道北,留萌,留萌市,内道内客,6.7,20.1,24,48.4,57,20.9,10.5,1.3,1.7,1.4,1.1,1.6,194.7,186,104.70000000000,
道北,留萌,留萌市,内日帰客,6.3,18.9,23.2,47.7,56.1,19.1,8.9,0.3,1.1,0.7,0.4,1,183.7,175.4,104.70000000000,
道北,留萌,留萌市,内宿泊客,0.6,1.8,1.5,2.2,2.7,2.4,1.9,1,0.7,0.7,0.7,0.6,16.8,16.3,103.10000000000,
道北,留萌,留萌市,宿泊客延数,1.5,2.4,2.4,2.7,3.3,2.9,2.4,1.5,1.3,1,1.3,0.9,23.6,24.4,96.70000000000,
道北,留萌,増毛町,入込総数,18.6,70.1,24.3,53.4,45.8,39.9,19.1,7.5,5.5,11.1,7.7,8.6,311.6,305.3,102.10000000000,
道北,留萌,増毛町,内道外客,0.8,3.6,1.5,4.1,3.4,2.7,0.3,0.1,0,0,0,0,16.5,16.4,100.60000000000,
道北,留萌,増毛町,内道内客,17.8,66.5,22.8,49.3,42.4,37.2,18.8,7.4,5.5,11.1,7.7,8.6,295.1,288.9,102.10000000000,
道北,留萌,増毛町,内日帰客,18,68.9,23.4,50.9,42,38.4,18.4,7.3,5.3,10.9,7.6,8.5,299.6,292.3,102.50000000000,
道北,留萌,増毛町,内宿泊客,0.6,1.2,0.9,2.5,3.8,1.5,0.7,0.2,0.2,0.2,0.1,0.1,12,13,92.30000000000,
道北,留萌,増毛町,宿泊客延数,0.6,1.2,0.9,2.5,3.8,1.5,0.7,0.2,0.2,0.2,0.1,0.1,12,13,92.30000000000,
道北,留萌,小平町,入込総数,12.3,22.3,18,32.8,39.9,17.2,12.2,6.3,3.4,3.1,3,4.6,175.1,178.2,98.30000000000,
道北,留萌,小平町,内道外客,5.1,10.3,7.8,10.6,12.8,7.7,5.2,2.4,1,0.8,0.8,1.7,66.2,63.2,104.70000000000,
道北,留萌,小平町,内道内客,7.2,12,10.2,22.2,27.1,9.5,7,3.9,2.4,2.3,2.2,2.9,108.9,115,94.70000000000,
道北,留萌,小平町,内日帰客,12,22,17.6,30.8,37.6,16.6,11.7,6,3.2,3,2.9,4.5,167.9,170.1,98.70000000000,
道北,留萌,小平町,内宿泊客,0.3,0.3,0.4,2,2.3,0.6,0.5,0.3,0.2,0.1,0.1,0.1,7.2,8.1,88.90000000000,
道北,留萌,小平町,宿泊客延数,0.4,0.4,0.5,2.2,2.5,0.6,0.6,0.4,0.4,0.3,0.3,0.1,8.7,9.4,92.60000000000,
道北,留萌,苫前町,入込総数,7,9.8,9.8,23.2,24.5,11.1,10.3,7.8,7.3,8,7,7,132.8,132.3,100.40000000000,
道北,留萌,苫前町,内道外客,0.6,1,1.1,2.1,2.9,1.4,0.7,0.5,0.4,0.4,0.4,0.3,11.8,10,118.00000000000,
道北,留萌,苫前町,内道内客,6.4,8.8,8.7,21.1,21.6,9.7,9.6,7.3,6.9,7.6,6.6,6.7,121,122.3,98.90000000000,
道北,留萌,苫前町,内日帰客,6.2,8.8,8.6,20.6,19.8,9.4,9.2,6.9,6.6,7.4,6.3,6.5,116.3,116.1,100.20000000000,
道北,留萌,苫前町,内宿泊客,0.8,1,1.2,2.6,4.7,1.7,1.1,0.9,0.7,0.6,0.7,0.5,16.5,16.2,101.90000000000,
道北,留萌,苫前町,宿泊客延数,0.8,1,1.2,2.6,4.7,1.7,1.1,0.9,0.7,0.6,0.7,0.5,16.5,16.2,101.90000000000,
道北,留萌,羽幌町,入込総数,1.4,2.8,27.7,13.3,14.6,2.8,2,1.3,1.1,1.3,1.2,1.3,70.8,87.9,80.50000000000,
道北,留萌,羽幌町,内道外客,0.1,0.5,1.4,1.2,1.2,0.6,0.2,0.1,0.1,0.2,0.1,0.1,5.8,5.7,101.80000000000,
道北,留萌,羽幌町,内道内客,1.3,2.3,26.3,12.1,13.4,2.2,1.8,1.2,1,1.1,1.1,1.2,65,82.2,79.10000000000,
